Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,IncomeGroup
Indonesia,IDN,88296070.0,90791249.0,93375850.0,96051424.0,98833749.0,101365130.0,103792754.0,106526393.0,109450006.0,112517639.0,115657495.0,118833702.0,122039841.0,125288515.0,128555045.0,131843848.0,135173655.0,138533541.0,141953163.0,145434834.0,148950540.0,152485035.0,156052152.0,159651381.0,163251124.0,166776185.0,170175065.0,173511154.0,176855065.0,180201630.0,183501098.0,186778238.0,190043744.0,193305168.0,196591828.0,199888057.0,203204348.0,206536095.0,209826788.0,213004668.0,216077790.0,219097902.0,222088495.0,225048008.0,227926649.0,230871650.0,233951652.0,237062337.0,240157903.0,243220028.0,246305322.0,249470032.0,252698525.0,255852467.0,258877399.0,261799249.0,264627418.0,267346658.0,269951846.0,272489381.0,274814866.0,276758053.0,278830529.0,281190067.0,Upper middle income
India,IND,435990338.0,446564729.0,457283090.0,468138575.0,479229598.0,490140146.0,500740247.0,511606372.0,522716889.0,533880544.0,545864268.0,558096387.0,570482142.0,583465598.0,597041391.0,611309535.0,625861883.0,640801103.0,655728229.0,671155747.0,687354025.0,703696250.0,720313473.0,737372681.0,754875449.0,772647793.0,790689978.0,808931270.0,827342990.0,846039529.0,864972221.0,883927600.0,902957070.0,922118387.0,941163767.0,960301044.0,979678458.0,999133762.0,1018665080.0,1038225823.0,1057922733.0,1077898575.0,1097600380.0,1116803006.0,1135991513.0,1154676322.0,1172878890.0,1190676021.0,1207930964.0,1225524753.0,1243481564.0,1261224954.0,1278674502.0,1295829511.0,1312277191.0,1328024498.0,1343944296.0,1359657400.0,1374659064.0,1389030312.0,1402617695.0,1414203896.0,1425423212.0,1438069596.0,Lower middle income
Iceland,ISL,175574.0,179029.0,182378.0,185653.0,188983.0,192286.0,195570.0,198751.0,201488.0,203369.0,204438.0,206098.0,209137.0,212317.0,215209.0,217979.0,220154.0,221799.0,223537.0,225735.0,228138.0,230755.0,233860.0,236977.0,239511.0,241405.0,243180.0,245859.0,249740.0,252852.0,254826.0,257797.0,261057.0,263725.0,266021.0,267468.0,268916.0,271128.0,274047.0,277381.0,281205.0,284968.0,287523.0,289521.0,292074.0,296734.0,303782.0,311566.0,317414.0,318499.0,318041.0,319014.0,320716.0,323764.0,327386.0,330815.0,335439.0,343400.0,352721.0,360563.0,366463.0,372520.0,382003.0,393349.0,High income
Italy,ITA,50199700.0,50536350.0,50879450.0,51252000.0,51675350.0,52112350.0,52519000.0,52900500.0,53235750.0,53537950.0,53821850.0,54073490.0,54381345.0,54751406.0,55110868.0,55441001.0,55718260.0,55955411.0,56155143.0,56317749.0,56433883.0,56501675.0,56543548.0,56564074.0,56576718.0,56593071.0,56596155.0,56601931.0,56629288.0,56671781.0,56719240.0,56758521.0,56797087.0,56831821.0,56843400.0,56844303.0,56860281.0,56890372.0,56906744.0,56916317.0,56942108.0,56974100.0,57059007.0,57313203.0,57685327.0,57969484.0,58143979.0,58438310.0,58826731.0,59095365.0,59277417.0,59379449.0,59539717.0,60233948.0,60789140.0,60730582.0,60627498.0,60536709.0,60421760.0,59729081.0,59438851.0,59133173.0,59013667.0,58993475.0,High income
Malaysia,MYS,7956197.0,8164443.0,8380172.0,8602160.0,8828406.0,9056408.0,9284688.0,9507099.0,9725281.0,9947597.0,10178802.0,10423453.0,10676835.0,10935621.0,11200906.0,11471914.0,11750097.0,12035713.0,12328157.0,12627862.0,12983363.0,13399203.0,13832798.0,14285907.0,14759009.0,15252258.0,15760419.0,16276737.0,16796605.0,17314997.0,17833171.0,18342464.0,18834572.0,19322664.0,19820446.0,20330599.0,20850087.0,21375218.0,21906713.0,22435531.0,22967816.0,23526538.0,24102477.0,24679602.0,25256772.0,25836071.0,26417909.0,26998389.0,27570059.0,28124778.0,28655776.0,29162039.0,29662831.0,30174265.0,30696137.0,31232798.0,31789685.0,32355644.0,32910967.0,33440596.0,33889558.0,34282399.0,34695493.0,35126298.0,Upper middle income
Panama,PAN,1126005.0,1159870.0,1195301.0,1232124.0,1270065.0,1308835.0,1348388.0,1388628.0,1429447.0,1470886.0,1513070.0,1556081.0,1599723.0,1643690.0,1687926.0,1732389.0,1776935.0,1821543.0,1866311.0,1911552.0,1957534.0,2004418.0,2052271.0,2101106.0,2150782.0,2200915.0,2251325.0,2301970.0,2352848.0,2403820.0,2455583.0,2508265.0,2561336.0,2615099.0,2669546.0,2724557.0,2780227.0,2836695.0,2893914.0,2951822.0,3010369.0,3069537.0,3129344.0,3189807.0,3251155.0,3313026.0,3375024.0,3437490.0,3500648.0,3564381.0,3628535.0,3693505.0,3759256.0,3825329.0,3892101.0,3960035.0,4029086.0,4098707.0,4167860.0,4234700.0,4293261.0,4345405.0,4400773.0,4458759.0,High income
Peru,PER,10174127.0,10475123.0,10784612.0,11102099.0,11427978.0,11761085.0,12101297.0,12448814.0,12803993.0,13166767.0,13501237.0,13838067.0,14210147.0,14582867.0,14956552.0,15333957.0,15716809.0,16109806.0,16516059.0,16933139.0,17360949.0,17798805.0,18246503.0,18705957.0,19174716.0,19648204.0,20117122.0,20582320.0,21054702.0,21532589.0,22014771.0,22483775.0,22946340.0,23413783.0,23881493.0,24348919.0,24811171.0,25274147.0,25738095.0,26186504.0,26598331.0,26964601.0,27288217.0,27580490.0,27852190.0,28101180.0,28324491.0,28530699.0,28719041.0,28896811.0,29086019.0,29304086.0,29550366.0,29817919.0,30115826.0,30457600.0,30866494.0,31324637.0,31897584.0,32449303.0,32838579.0,33155882.0,33475438.0,33845617.0,Upper middle income
Thailand,THA,26851747.0,27650334.0,28481040.0,29342322.0,30232141.0,31149337.0,32086071.0,33037801.0,34002560.0,34973782.0,35954408.0,36937387.0,37933929.0,38947787.0,39952891.0,40940005.0,41896504.0,42843974.0,43788976.0,44718434.0,45650022.0,46575855.0,47494577.0,48423309.0,49351708.0,50270753.0,51177834.0,52074105.0,52969595.0,53848956.0,54738329.0,55637434.0,56528834.0,57408198.0,58260854.0,59098232.0,59920064.0,60724584.0,61522630.0,62299043.0,63007815.0,63651141.0,64266437.0,64868166.0,65452047.0,66017420.0,66567687.0,67102394.0,67619830.0,68121080.0,68579447.0,69007208.0,69436098.0,69845114.0,70216367.0,70540795.0,70859841.0,71160187.0,71376079.0,71522271.0,71641484.0,71727332.0,71735329.0,71702435.0,Upper middle income
Uruguay,URY,2529957.0,2562044.0,2593298.0,2623766.0,2653180.0,2681169.0,2707646.0,2732277.0,2754606.0,2773974.0,2790807.0,2806462.0,2821644.0,2837133.0,2853944.0,2872320.0,2891392.0,2909461.0,2925715.0,2939903.0,2951953.0,2963246.0,2975492.0,2988778.0,3002488.0,3017037.0,3032845.0,3049896.0,3067961.0,3086255.0,3104403.0,3122354.0,3139702.0,3156345.0,3172834.0,3189440.0,3206324.0,3223345.0,3239280.0,3254015.0,3266206.0,3274251.0,3278867.0,3281186.0,3283148.0,3285771.0,3289506.0,3295153.0,3302177.0,3310091.0,3318580.0,3326825.0,3335401.0,3345337.0,3356334.0,3368017.0,3379283.0,3388438.0,3394534.0,3397206.0,3398968.0,3396695.0,3390913.0,3388081.0,High income
United States,USA,180671000.0,183691000.0,186538000.0,189242000.0,191889000.0,194303000.0,196560000.0,198712000.0,200706000.0,202677000.0,205052000.0,207661000.0,209896000.0,211909000.0,213854000.0,215973000.0,218035000.0,220239000.0,222585000.0,225055000.0,227225000.0,229466000.0,231664000.0,233792000.0,235825000.0,237924000.0,240133000.0,242289000.0,244499000.0,246819000.0,249623000.0,252981000.0,256514000.0,259919000.0,263126000.0,266278000.0,269394000.0,272657000.0,275854000.0,279040000.0,282162411.0,284968955.0,287625193.0,290107933.0,292805298.0,295516599.0,298379912.0,301231207.0,304093966.0,306771529.0,309327143.0,311583481.0,313877662.0,316059947.0,318386329.0,320738994.0,323071755.0,325122128.0,326838199.0,328329953.0,331526933.0,332048977.0,333271411.0,334914895.0,High income
