Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,IncomeGroup
Australia,AUS,0.892856999892857,0.892856999892857,0.892856999892857,0.892856999892857,0.892856999892857,0.892856999892857,0.892856999892857,0.892856999892857,0.892856999892857,0.892856999892857,0.892856999892857,0.882670259295548,0.838697807262207,0.704113907966658,0.696665868638096,0.763871249,0.818284082333333,0.901824999,0.873659249,0.894640915666666,0.878244332333333,0.870214582333333,0.985862832333333,1.11001499916667,1.13951916591667,1.4318949995,1.49597416641667,1.42818,1.27990833333333,1.26459666666667,1.28105666666667,1.28375583333333,1.36164833333333,1.47056,1.36775083333333,1.3490325,1.27786333333333,1.34738,1.59182833333333,1.54995,1.72482666666667,1.9334425,1.8405625,1.54191416666667,1.3597525,1.30947333333333,1.3279734405,1.1950725,1.19217833333333,1.28218881008452,1.09015948638677,0.969463201496735,0.965801030658708,1.03584309652054,1.10936329281692,1.33109026245502,1.34521397601947,1.30475807671592,1.33841214646451,1.43850654421382,1.45308511847016,1.33122425957081,1.44166445896522,1.50519106560509,High income
Bolivia,BOL,1.188e-05,1.188e-05,1.188e-05,1.188e-05,1.188e-05,1.188e-05,1.188e-05,1.188e-05,1.188e-05,1.188e-05,1.188e-05,1.188e-05,1.3295e-05,2.001e-05,2.001e-05,2.001e-05,2.001e-05,2.001e-05,2.001e-05,2.04033333333333e-05,2.452e-05,2.452e-05,6.40716666666667e-05,0.00023163,0.0031359091666666,0.440029008333333,1.92195833333333,2.05485,2.35024166666667,2.69168333333333,3.17265,3.58060833333333,3.90051666666667,4.26508333333333,4.62051666666667,4.80034166666667,5.0746125,5.25425833333333,5.51013333333333,5.81240833333333,6.18354166666667,6.60691666666667,7.17,7.65916666666667,7.93626666666666,8.0660625,8.01161666666667,7.85124516125,7.23832069891666,7.02,7.01666666666667,6.9369625,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,Lower middle income
Brazil,BRA,8.09970533496995e-14,1.16843478826882e-13,1.67764155487091e-13,2.488693976762e-13,5.42023917053559e-13,8.21654885346591e-13,9.60713051097307e-13,1.15260322134062e-12,1.46959525276793e-12,1.76336283963875e-12,1.9878537834480897e-12,2.2882208631248697e-12,2.56796001993275e-12,2.65094052783721e-12,2.9383610615176e-12,3.5168444719385e-12,4.61870733099062e-12,6.12086729455843e-12,7.81974984419137e-12,1.1660690720063e-11,2.28123189244443e-11,4.03001093531326e-11,7.76854427171099e-11,2.49718172221135e-10,7.99741323974138e-10,2.68324234084592e-09,5.90968226749251e-09,1.6976307824584e-08,1.1354767374037e-07,1.22638743473744e-06,2.95572678942699e-05,0.000175961443086,0.0019530235224881,0.038276610926673,0.664683514070577,0.917666666666667,1.0051,1.07799166666667,1.16051666666667,1.81393284657213,1.82942312207561,2.34963170932244,2.92036301775519,3.07747511847802,2.92511944951586,2.43439003623188,2.17532666666667,1.94705833333333,1.83376666666667,1.99942817314426,1.75922671058718,1.67282875525659,1.95306861112487,2.15608915126311,2.35295196276669,3.32690438276879,3.49131342157271,3.19138944630048,3.65382536145755,3.9444710972507,5.15517878751281,5.39440078962503,5.16397029102111,4.99437976287199,Upper middle income
Canada,CAN,0.969766786666667,1.01306251583333,1.06876922408333,1.07851434416667,1.07859841916667,1.07798428416667,1.07734156666667,1.07871042416667,1.07747140083333,1.0767805125,1.04421874416667,1.00981054416667,0.990662555833334,1.00009014,0.978017525583334,1.01715926333333,0.986028304083333,1.06344161083333,1.14065917075,1.17142449583333,1.16922686666667,1.19890312083333,1.23373491166667,1.23241182741667,1.29506561083333,1.36550739166667,1.38947105916667,1.32598258166667,1.23070084666667,1.18397208416667,1.16677362666667,1.14572584416667,1.20872292,1.29008788166667,1.3656734475,1.37244541833333,1.36352163583333,1.38459802833333,1.48350530166667,1.48570481916667,1.485394095,1.548839955,1.57034283416667,1.4010145475,1.301281595,1.21140513416667,1.13434472583333,1.07404562166667,1.06708691833333,1.1415354059127,1.03011273517598,0.989258158636364,0.999364743593074,1.03013736373016,1.10474713237886,1.27878620362554,1.3256151637482,1.29793584646039,1.29581792813534,1.32679336266012,1.34115267222386,1.2538769021268,1.30155477474355,1.3499086407939,High income
Colombia,COL,6.635,6.7,6.96166666666667,9.0,9.0,10.5,13.5,14.5066666666667,16.2916666666667,17.3216666666667,18.4441666666667,19.9333333333333,21.8666666666667,23.5716666666667,26.0616666666667,30.9275,34.695,36.7741666666667,39.095,42.5483333333334,47.2783333333334,54.4891666666667,64.0858333333334,78.8575,100.8175,142.311666666667,194.260833333333,242.606666666667,299.173333333333,382.566666666667,502.26,627.1525,680.385833333333,786.346666666667,826.54,912.895,1036.6225,1141.11666666667,1426.42416666667,1756.68583333333,2087.91833333333,2299.89333333333,2504.68083333333,2877.54333333333,2628.36833333333,2321.13166666667,2358.59460526316,2077.81095833333,1965.1375,2157.59833333333,1898.9975,1848.01666666667,1798.01166666667,1868.895,2001.105,2741.78166666667,3055.255,2951.48691120161,2955.70396997842,3281.62219381788,3693.27583333333,3744.24416666667,4256.19416666667,4325.955,Upper middle income
Costa Rica,CRI,5.615000004615,5.95166667161833,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.62583333840625,6.634999999,6.64675833233333,7.929999999,8.569999999,8.569999999,8.569999999,8.569999999,8.569999999,8.56999999908333,21.7633333325,37.40666666575,41.0941666656667,44.532683333,50.45335,55.9858916666667,62.7762,75.8047333333333,81.5042083333334,91.5792916666666,122.432416666667,134.506333333333,142.171666666667,157.066666666667,179.729166666667,207.689166666667,232.5975,257.229166666667,285.684694833333,308.186666666667,328.870833333333,359.81752688172,398.662222222222,437.935,477.786741487455,511.301817940348,516.617390232975,526.23551344086,573.287956733231,525.829200716846,505.664239919355,502.901461981567,499.766832565284,538.317200279058,534.565769969278,544.73936722902,567.51309030978,576.97250124808,587.294595686124,584.900854962304,620.784720014081,647.135817631363,544.050775505632,Upper middle income
Dominican Republic,DOM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999999916667,1.0,0.999999999916667,0.9999999995,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999583333,3.11260833333333,2.90433333325,3.84475833333333,6.11251666666667,6.34,8.5253,12.5759189640769,12.5,12.5,12.6167803030303,12.87,12.8963492063492,14.0059210526316,14.7031108444695,15.834429906597,16.1814576782866,16.690961523126,17.5930436887674,29.3699996161352,41.9303145729387,30.2828081770082,33.300035201723,33.1718705755495,34.5293609573506,35.97186554526,36.8212918670815,38.0875848668099,39.3203008432258,41.7945034252297,43.5496726190476,45.0454990740741,46.0644439393939,47.5343581962482,49.5099928571429,51.2948583333333,56.5245333333334,57.2211166666667,55.1409916666667,56.1576,Upper middle income
"Egypt, Arab Rep.",EGY,0.348241999348242,0.348241999348242,0.40448912538026,0.434782608884688,0.434782608884688,0.434782608884688,0.434782608884688,0.434782608884688,0.434782608884688,0.434782608884688,0.434782608884688,0.434782641394297,0.434782608884688,0.397956243179606,0.391303667451088,0.391303667451088,0.391303667451088,0.391303667451088,0.391303667451088,0.700000700490701,0.700000700490701,0.700000700490701,0.700000700490701,0.700000700490701,0.700000700204867,0.7000007000007,0.7000007000007,0.7000007000007,0.7000007000007,0.866666666666667,1.55,3.13800833333333,3.32174833333333,3.3525175,3.38513333333333,3.39220833333333,3.39148333333334,3.38875,3.388,3.39525,3.47205,3.973,4.49966666666667,5.850875,6.19624166666666,5.77883333333333,5.73316666666666,5.63543333333334,5.4325,5.54455330862977,5.6219429176105,5.93282765151515,6.05605833333333,6.870325,7.07760856060606,7.69125833333333,10.0254007885465,17.7825335150636,17.7672904218107,16.7705818428763,15.7591729166667,15.6445272777113,19.1604397412204,30.6264136980311,Lower middle income
United Kingdom,GBR,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.362103332665675,0.416666999416667,0.416666999416667,0.416666999416667,0.410920237429425,0.400390461530008,0.408170945299307,0.427756439747663,0.452041165666667,0.556509832333334,0.573271999,0.521504582333334,0.472181165666667,0.430294999,0.497641332333334,0.572446832333333,0.659724582333334,0.75180666625,0.77924599975,0.682197333333333,0.6119265,0.562170166666667,0.61117275,0.563177166666667,0.567015333333333,0.569774166666667,0.666756553333333,0.653426604166667,0.63366812,0.640958255,0.610836114166667,0.603823594166667,0.618056845,0.660930833333333,0.694655,0.667223333333333,0.6124725,0.54618,0.549998333333333,0.543486666666667,0.499771666666667,0.54396625,0.641919263495996,0.647179345560165,0.624140835740495,0.633046988857327,0.639660577613477,0.607729626878255,0.654545478931426,0.740634463697084,0.776976682344123,0.749531540259847,0.783445110011929,0.779999576697153,0.727064944688323,0.811301715827773,0.804538906734353,High income
Honduras,HND,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.00000000091667,2.00000921148374,2.00000076831444,2.00000000041448,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,14.840625,15.476825,16.4370583333333,17.3524916666667,18.209725,18.8323416666667,18.8952083333333,18.8951,18.9037583333333,18.8951,18.8951,18.9171416666667,19.5022495121615,20.3537791666667,20.9871583333333,21.945175,22.835018390426,23.4870839434552,23.9027282925432,24.5085389148926,24.5818805172846,24.0166553242681,24.4858737291131,24.6016468236818,Lower middle income
