Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,IncomeGroup
Indonesia,IDN,,,,,,,,5667756627.92093,7076465299.81141,8337423312.88344,9150684931.50685,9333536369.94567,10997590361.4458,16273253012.0482,25802409638.5542,30463855421.6867,37269156626.506,45808915662.6506,51455719075.8254,51400186342.8889,72482337397.4439,85518233419.0479,90158449294.9921,81052283383.7155,84853700027.651,85289488375.4435,79954072544.5279,75929617557.7521,84300174485.7973,94451427876.6628,106140727333.636,116621996217.133,128026966579.964,158006700301.533,176892143931.505,202132028723.115,227369679374.973,215748998609.635,95445547872.715,140001351215.462,165021012077.81,160446947784.909,195660611165.183,234772463823.808,256836875295.452,285868619196.085,364570515618.358,432216737774.861,510228634992.255,539580085612.401,755094157594.524,892969104529.572,917869913364.917,912524136718.018,890814755511.014,860854232717.718,931877364034.196,1015618744168.08,1042271532953.49,1119099871385.79,1059054842711.55,1186509691070.97,1319076267291.51,1371171152331.16,Upper middle income
India,IND,37029883876.1839,39232435784.0358,42161481858.0819,48421923459.1235,56480289940.9899,59556105229.0052,45581230504.071,50134942204.0,53085455870.6667,58447995017.3333,62422483054.6667,67351404351.833,71464700666.9869,85517673172.5513,99526597933.6331,98473832017.3242,102716451979.68,121486641441.309,137302319828.995,152995442497.709,186328579302.068,193491368445.573,200715624830.902,218262146413.158,212157645177.652,232511554840.372,248985994040.59,279033584092.223,296589670895.932,296042052944.66,320979026420.035,270105341879.226,288208070278.013,279295648982.529,327274843459.429,360281909643.489,392896866204.516,415867563592.829,421351317224.941,458821052615.79,468395521654.458,485440139204.171,514939140318.756,607700687237.318,709152728830.775,820383763511.445,940259888787.721,1216736438834.96,1198895139005.92,1341888016994.9,1675615519484.96,1823051829894.55,1827637590410.41,1856721507621.58,2039126479154.52,2103588360044.94,2294796885663.16,2651474262755.45,2702929641648.74,2835606256558.19,2674851578587.27,3167270623260.47,3353470496886.33,3567551674623.01,Lower middle income
Iceland,ISL,252169712.042125,257703244.559997,289200704.382542,345175036.090555,440797869.282266,531569563.888591,638349755.221932,630567115.790732,481532847.590587,420945147.630956,526704545.454545,670251136.363636,839652164.06073,1154440252.96794,1515190595.29765,1406875081.32726,1669488389.96542,2208509076.28099,2511826196.009,2853435053.88542,3381419251.29231,3492997010.04956,3206626644.5371,2765950335.71095,2864441387.40507,2984052356.55071,3989622739.28212,5520318404.64149,6106635816.24587,5672569449.07068,6468736355.55678,6909730288.17061,7080981738.05606,6218581531.64347,6389460342.78656,7123633418.19739,7426082270.67669,7569672925.33739,8503693098.62271,8982047589.4895,9025660361.75842,8234846804.60582,9318395054.85934,11429333037.8443,13825302535.7699,16852963067.0496,17465318552.2941,21652505596.7528,18074622987.0185,13154414219.207,13751161917.7398,15221622925.9319,14751508133.5443,16125060515.3117,17867662177.8911,17517210519.0912,20793168030.9524,24728285177.4603,26260850582.0687,24681343649.2952,21629953194.0659,25825287184.3818,28770206626.5564,31325116556.3807,High income
Italy,ITA,42012422612.3955,46649487320.4225,52413872628.0045,60035924617.9277,65720771779.4768,70717012186.1774,76622444787.3696,84401995573.2456,91485448147.84,100996667239.335,113656669764.56,124959712858.926,145594833997.344,175896529392.229,200024444775.231,228220643534.994,225235205861.828,258190019749.835,315784469541.41,394584507107.9,478356755595.749,431695533980.583,428257421617.752,444063496940.337,438896930791.272,453259761687.456,641862313287.44,807570134448.76,893663934840.821,930801709003.669,1183945130898.51,1249092439519.28,1323204350353.5,1067412587670.73,1101750159702.21,1177369428265.78,1314776508972.27,1244988176443.84,1272729786996.77,1255004736463.98,1149661363439.38,1172041488805.87,1281746271196.04,1582930016538.82,1812808753294.75,1864982261286.85,1958563654385.64,2222524108127.65,2417508414187.19,2209484319012.65,2144936254535.0,2306974020278.21,2097929495121.68,2153225581941.46,2173255507985.84,1845428048839.1,1887111188176.93,1970720904584.71,2099435266458.67,2019606796583.53,1907481094079.23,2179207773596.09,2102995942720.44,2300941152991.81,High income
Malaysia,MYS,1916229477.13657,1901856122.72231,2001489602.18475,2510110348.16184,2674423922.48842,2956337669.29525,3143517943.82632,3188924677.08953,3330371551.21161,3664552041.34299,3864145667.41365,4244395955.78358,5043347250.41815,7662902677.9027,9496204301.74981,9298800799.46702,11050234598.6249,13139488632.5546,16358079862.1096,21213264962.0141,24488224677.2105,25004285791.7865,26804493635.3297,30347442110.9316,33942897422.0465,31199633352.9598,27734111399.7525,32181210157.9671,35272109220.1988,38847965292.9185,44024585239.6137,49143148094.2683,59167550162.956,66894966968.9736,74478356957.7808,88705342902.7113,100855393910.486,100005323301.867,72167498980.8398,79148421052.6316,93789736842.1053,92783947368.4211,100845526315.789,110202368421.053,124749473684.211,143534405818.501,162692258307.056,193549569477.733,230811614370.384,202257453036.641,255017638455.59,297951668674.835,314443047642.111,323276235524.415,338066095097.254,301355266964.947,301256033870.334,319109094160.343,358788845712.53,365177721021.516,337456163961.211,373784823672.946,407605841348.235,399705169318.477,Upper middle income
Panama,PAN,537147100.0,599026300.0,652120900.0,722784500.0,776137500.0,852485300.0,928833000.0,1034376400.0,1112791100.0,1221305700.0,1351006400.0,1523917200.0,1673411700.0,1913793400.0,2188307600.0,2435304100.0,2588106000.0,2738261900.0,3244558600.0,3704551600.0,4614086400.0,5222421500.0,5769767900.0,5923755900.0,6183387100.0,6541517100.0,6797834200.0,6827665300.0,5902783400.0,5918469800.0,6433967000.0,7074675500.0,8042337700.0,8782585400.0,9365289800.0,9573813700.0,9197503300.0,10058854400.0,11019557700.0,11660704800.0,11966497000.0,12252906300.0,12800851300.0,13603456000.0,15100203400.0,16623906700.0,18659721500.0,21717433800.0,25721328000.0,27791215500.0,30231009500.0,35687738300.0,41595439700.0,46949496500.0,51427104900.0,55767806100.0,59760858700.0,64327688800.0,67316471200.0,69778991200.0,57059846500.0,67396392500.0,76276116700.0,83318176900.0,High income
Peru,PER,2571986572.12719,2897852693.27494,3284322201.27831,3598272493.3109,4353664866.67985,5163008077.37371,6109048736.61853,6194340079.8786,5736083835.29034,6420909789.83,7432223176.93623,8289582883.67673,9189413409.28138,10994381895.1161,13858441211.4692,16931162355.4802,16131958850.6444,14544913960.5062,12491876742.9708,15954012439.1662,18136838537.725,21648214892.8828,21794535621.216,17345260564.4824,17600400384.5073,15078736875.387,21859448586.485,36889706592.6843,15439408447.2,22499558526.3682,26410386962.8019,34341465998.2003,35966302303.263,34832077220.8537,44882079766.8913,53312793687.3836,55252414130.3019,58147522522.5225,55501467877.381,50187324567.883,51744749133.213,52030158775.4055,54777553515.0809,58731030121.8671,66768703497.5687,76060606060.6061,88643193061.748,102170981144.136,120550599815.441,120822986521.479,147527631520.729,171761737046.585,192650021648.583,201175543571.392,200786250582.943,189802976285.619,191898104390.379,211007984080.911,222597009739.235,228346006003.648,201409694755.934,226354278280.885,246488757636.211,267603248655.253,Upper middle income
Thailand,THA,2760750860.62197,3034037810.96795,3308912796.93487,3540403456.55305,3889129942.30769,4388937649.03846,5279230817.30769,5638461442.30769,6081009427.88461,6695336567.30769,7086538437.5,7375000024.03846,8177873151.04224,10838587357.7466,13702998512.4492,14882770593.9796,16985208648.2112,19779312261.3155,24006566636.6855,27371650824.5092,32353514988.7287,34846039193.6131,36589772403.7566,40042798388.4951,41797647775.6238,38900711332.5373,43096773980.8569,50535446554.8769,61667253471.3736,72250748099.9762,85343190719.0107,98234714971.0612,111452746517.655,128889262951.157,146683778959.101,169278916592.843,183035237429.281,150180456565.728,113675596787.738,126669211778.94,126392224253.794,120296476180.402,134300904400.022,152280615245.887,172895685154.658,189318408468.595,221758296021.621,262942621455.053,291382982430.951,281710630187.319,341104766329.17,370818739623.622,397558325278.579,420333654592.547,407339040197.651,401296238228.084,413366349747.508,456356813536.764,506754208404.485,543976691793.886,500461898480.246,506256494297.34,495645210972.751,514968699239.005,Upper middle income
Uruguay,URY,1242289239.20493,1547388781.43133,1710004407.22785,1539681490.78174,1975701816.46615,1890767155.52622,1809185093.55188,1597713469.09611,1593674184.56285,2004435483.87097,2137096774.19355,2807258064.51613,2189418688.80408,3964296443.35254,4090209681.97172,3538278046.96236,3667161241.48372,4114670014.3472,4910254565.57831,7181182224.11227,10163020115.7344,11048301420.6301,9178780076.99713,5102276308.45313,4850238549.61832,4732017873.38369,5880112788.40947,7367494080.40014,8213538368.84635,8438951476.06644,9298807850.29979,11206176650.9075,12878148790.7348,15002136971.1745,17474588895.8918,19297663096.5506,20515458113.5857,23969739233.8966,25385886977.5228,23983945190.6202,22823270892.1094,20898761742.2386,13606515722.5864,12045638351.8507,13686329890.1191,17362857683.8545,19741420739.8901,23797773024.3992,31119602538.8322,32708319077.5179,41950361211.9581,50342406067.0777,54232266358.7811,61337621933.7857,61496186973.902,57680327998.6689,57480788390.2581,65006039994.56,65344576348.2279,62222325807.0578,53668636567.8667,60760798595.5436,70164683290.3776,77240830877.4597,High income
United States,USA,541988586206.897,561940310344.828,603639413793.103,637058551724.138,684144620689.655,741904862068.965,813032758620.69,859620034482.759,940225000000.0,1017438172413.79,1073303000000.0,1164850000000.0,1279110000000.0,1425376000000.0,1545243000000.0,1684904000000.0,1873412000000.0,2081826000000.0,2351599000000.0,2627333000000.0,2857307000000.0,3207041000000.0,3343789000000.0,3634038000000.0,4037613000000.0,4338979000000.0,4579631000000.0,4855215000000.0,5236438000000.0,5641580000000.0,5963144000000.0,6158129000000.0,6520327000000.0,6858559000000.0,7287236000000.0,7639749000000.0,8073122000000.0,8577552000000.0,9062817000000.0,9631172000000.0,10250952000000.0,10581929000000.0,10929108000000.0,11456450000000.0,12217196000000.0,13039197000000.0,13815583000000.0,14474228000000.0,14769862000000.0,14478067000000.0,15048971000000.0,15599732000000.0,16253970000000.0,16880683000000.0,17608138000000.0,18295019000000.0,18804913000000.0,19612102000000.0,20656516000000.0,21539982000000.0,21354105000000.0,23681171000000.0,26006893000000.0,27720709000000.0,High income
